Date,^IXIC,TSLA,EURUSD=X,BTC-USD,^IXIC_ma_5d,^IXIC_rel_ma_5d,^IXIC_ma_10d,^IXIC_rel_ma_10d,^IXIC_ma_20d,^IXIC_rel_ma_20d,^IXIC_ma_50d,^IXIC_rel_ma_50d,^IXIC_ma_200d,^IXIC_rel_ma_200d,TSLA_ma_5d,TSLA_rel_ma_5d,TSLA_ma_10d,TSLA_rel_ma_10d,TSLA_ma_20d,TSLA_rel_ma_20d,TSLA_ma_50d,TSLA_rel_ma_50d,TSLA_ma_200d,TSLA_rel_ma_200d,EURUSD=X_ma_5d,EURUSD=X_rel_ma_5d,EURUSD=X_ma_10d,EURUSD=X_rel_ma_10d,EURUSD=X_ma_20d,EURUSD=X_rel_ma_20d,EURUSD=X_ma_50d,EURUSD=X_rel_ma_50d,EURUSD=X_ma_200d,EURUSD=X_rel_ma_200d,BTC-USD_ma_5d,BTC-USD_rel_ma_5d,BTC-USD_ma_10d,BTC-USD_rel_ma_10d,BTC-USD_ma_20d,BTC-USD_rel_ma_20d,BTC-USD_ma_50d,BTC-USD_rel_ma_50d,BTC-USD_ma_200d,BTC-USD_rel_ma_200d
2015-07-17,5210.14013671875,18.310667037963867,1.0886012315750122,279.47198486328125,5129.73203125,1.015674913422165,5046.7919921875,1.0323667281679363,5059.0880126953125,1.0298575797939047,5056.090185546875,1.030468196871218,4830.95986328125,1.0784896343932684,17.763866806030272,1.030781599406497,17.679467010498048,1.0357024353217783,17.741300106048584,1.032092740019722,17.039493293762206,1.0746016165085737,15.165496654510498,1.2073898702498436,1.0991414070129395,0.9904105373788332,1.1014511466026307,0.988333649597394,1.110933119058609,0.9798980810811361,1.115575339794159,0.975820451333996,1.1581684237718581,0.9399334407941434,284.581591796875,0.9820451951887288,278.30519714355466,1.004192475497052,264.0010482788086,1.0586017998236659,246.70003936767577,1.1328412657720048,282.4268900299072,0.9895374510326794
2015-07-20,5218.85986328125,18.817333221435547,1.0830246210098267,278.9809875488281,5159.20205078125,1.011563379746092,5069.483984375,1.0294656969755998,5064.181005859375,1.030543706325447,5061.55658203125,1.0310780446095245,4834.943713378906,1.079404471419181,18.031866836547852,1.0435599038084993,17.696400260925294,1.0633424280634824,17.807133388519286,1.056730064905762,17.100106620788573,1.100421982080471,15.179503316879272,1.2396540801510343,1.0931654930114747,0.9907233881178305,1.09980309009552,0.9847441153450149,1.1082306385040284,0.9772556211510027,1.1145528936386109,0.9717121791090095,1.157269378900528,0.9358448782588216,281.9669921875,0.9894100915305495,279.3002960205078,0.9988567556990479,265.7197975158691,1.0499066691941425,247.53297912597657,1.1270457315784446,281.9037200164795,0.9896321606984096
2015-07-21,5208.1201171875,17.784666061401367,1.0835410356521606,275.8330078125,5179.848046875,1.0054580887424982,5090.55,1.023095759237705,5066.888500976563,1.0278734407089711,5065.64798828125,1.0281251538274752,4838.833312988281,1.0763173228571417,18.046800231933595,0.9854747563466467,17.689000129699707,1.0054082158968973,17.83040008544922,0.9974350534015681,17.14031993865967,1.037592420972749,15.184619979858399,1.1712289201173156,1.0900645017623902,0.9940155228432055,1.0976672768592834,0.9871306711014091,1.1055429816246032,0.9800985159888488,1.1137298154830932,0.9728939825339614,1.1563749885559083,0.9370152816996644,279.6407958984375,0.9863832883406596,280.2628967285156,0.9841938088568793,267.1619476318359,1.0324561946696589,248.1723791503906,1.111457321547243,281.407525100708,0.9801905891243915
2015-07-22,5171.77001953125,17.857999801635742,1.0939961671829224,277.22198486328125,5194.4140625,0.9956406935033878,5116.751025390625,1.0107527205970364,5067.472509765625,1.0205817613345967,5069.2119921875,1.0202315522613394,4842.3140625,1.0680368833534846,18.10986671447754,0.9860922823556482,17.775066757202147,1.004665695244154,17.831066703796388,1.0015104591490098,17.17815994262695,1.0395758254248055,15.188839979171753,1.175731644162699,1.0887036800384522,1.0048612742305447,1.0969674706459045,0.9972913476994604,1.103497475385666,0.991389823343798,1.113221595287323,0.9827299181171215,1.1555096805095673,0.9467650385243696,277.9193908691406,0.9974906176799022,280.90659484863284,0.9868831488725388,268.8082466125488,1.0313001492951208,248.8736587524414,1.1139064947770885,280.9960750579834,0.9865688864375656
2015-07-23,5146.41015625,17.81333351135254,1.0927051305770874,276.04901123046875,5191.06005859375,0.991398692783407,5139.15205078125,1.0014123157666928,5068.672509765625,1.0153368848223279,5072.616396484375,1.014547474911915,4845.772114257812,1.0620413083619047,18.116799926757814,0.9832494471080918,17.83693332672119,0.9986769129571563,17.837833404541016,0.9986265207980786,17.20810661315918,1.035171033734213,15.191033315658569,1.1726215815082812,1.088373637199402,1.003979785277445,1.0955278873443604,0.9974233820974512,1.1022718012332917,0.9913209512885112,1.1127868580818177,0.9819536622320051,1.1547164022922516,0.9462974011696168,277.5113952636719,0.9947303640204984,281.5886962890625,0.9803270332524036,270.58494720458987,1.0201935254799945,249.5723989868164,1.1060879021523968,280.72592506408694,0.9833399290338058
2015-07-24,5088.6298828125,17.694000244140625,1.0989010334014893,288.27801513671875,5166.7580078125,0.9848786947478738,5148.24501953125,0.9884202992490481,5067.4945068359375,1.0041707743240869,5074.7551953125,1.002734060455333,4849.289262695313,1.049355814254759,17.993466567993163,0.9833569411029873,17.87866668701172,0.9896711289435667,17.826566791534425,0.9925635401957065,17.23774662017822,1.0264682869527924,15.192979984283447,1.1646168337248115,1.0904335975646973,1.0077652007932465,1.0947875022888183,1.003757378581753,1.1011818885803222,0.997928720765855,1.1123219680786134,0.9879343076354888,1.1538878762722016,0.9523464593038666,279.27260131835936,1.032245962460505,281.9270965576172,1.0225268115645765,272.8588981628418,1.0565094892550466,250.61041931152343,1.150303390931134,280.4863800811768,1.0277790139160659
2015-07-27,5039.77978515625,16.867332458496094,1.0972371101379395,293.6239929199219,5130.9419921875,0.9822328517511881,5145.072021484375,0.9795353231425228,5065.4580078125,0.9949307204567392,5074.534794921875,0.9931510944017164,4852.1452124023435,1.038670436382304,17.603466415405272,0.9581824431882935,17.817666625976564,0.9466633770049908,17.77963342666626,0.9486884264553016,17.24962661743164,0.9778375400572892,15.190889978408814,1.1103584110259537,1.0932760953903198,1.0036230690164367,1.0932207942008971,1.0036738378544823,1.1000288665294646,0.997462106244236,1.1115657496452331,0.9871094989101034,1.1530400574207307,0.9516036351697802,282.2012023925781,1.040477469374681,282.08409729003904,1.040909415811617,275.36039810180665,1.0663261490904832,251.74431915283202,1.1663579694986683,280.1898000335693,1.0479467592494196
2015-07-28,5089.2099609375,17.654666900634766,1.109004020690918,294.427001953125,5107.1599609375,0.996485326455938,5143.50400390625,0.9894441526773352,5071.9949951171875,1.003394121215988,5075.353193359375,1.0027302075442268,4855.699562988281,1.0480899600397666,17.577466583251955,1.004392004787332,17.812133407592775,0.9911595931068602,17.788966751098634,0.9924503849862121,17.270933303833008,1.022218463244056,15.193493309020996,1.1619886580101018,1.0983686923980713,1.0096828399848383,1.0942165970802307,1.0135141649744168,1.10060396194458,1.0076322265199704,1.1109358716011046,0.9982610599229257,1.1522135400772096,0.9624986880614195,285.9200012207031,1.0297530802186003,282.7803985595703,1.0411860350041244,277.22854843139646,1.062037094011566,252.88075927734374,1.164291829850985,279.83680503845216,1.0521382343279255
2015-07-29,5111.72998046875,17.58799934387207,1.1065986156463623,289.5899963378906,5095.151953125,1.003253686542868,5144.7830078125,0.9935754282943405,5078.23798828125,1.0065951994106592,5076.018994140625,1.007035234968456,4859.87701171875,1.051822909950746,17.523466491699217,1.0036826533268073,17.81666660308838,0.9871655420000579,17.774166679382326,0.9895259598456334,17.291026649475096,1.0171749601927766,15.202463307380675,1.156917730255809,1.1008891820907594,1.0051862018888766,1.0947964310646057,1.010780254892026,1.0998190581798553,1.0061642480334236,1.1101777386665344,0.9967760810764671,1.1514019995927811,0.9610879745195297,288.393603515625,1.0041484721147804,283.1564971923828,1.022720648154991,278.5544486999512,1.039617201195112,254.00999908447267,1.1400732151555404,279.4769449615479,1.0361856373438394
2015-07-30,5128.77978515625,17.785999298095703,1.098406195640564,287.72198486328125,5091.62587890625,1.0072970613186492,5141.34296875,0.9975564393058173,5084.020971679687,1.0088038215668051,5077.193994140625,1.0101602954457043,4864.452609863281,1.0543385240832674,17.51799964904785,1.015298530335478,17.817399787902833,0.9982376502642968,17.766300010681153,1.0011088007859097,17.317226638793944,1.0270697305682666,15.216529970169068,1.1688603993790896,1.1020293951034545,0.9967122478955741,1.0952015161514281,1.0029261094345423,1.0990644216537475,0.9994011033382437,1.1094934964179992,0.990006880785484,1.1505741161108016,0.9546592264333419,290.7281982421875,0.989659711727027,284.1197967529297,1.0126784129494646,280.00949783325194,1.027543662231851,255.12549865722656,1.1277664771950124,278.96348487854004,1.0313965822034186
2015-07-31,5128.27978515625,17.74333381652832,1.0939244031906128,284.6499938964844,5099.555859375,1.0056326328357486,5133.15693359375,0.9990498734987855,5089.974462890625,1.0075256413455307,5078.32478515625,1.0098369053011371,4868.958159179688,1.0532601878058143,17.52786636352539,1.0122928511967269,17.76066646575928,0.9990240991651764,17.72006673812866,1.0013130355965079,17.346293296813965,1.0228890698964073,15.22955997467041,1.1650588622415081,1.1010340690612792,0.9935427376223445,1.0957338333129882,0.9983486590745267,1.0985924899578094,0.9957508477348358,1.1090786719322205,0.98633616430906,1.149681767821312,0.9515019145373059,290.0025939941406,0.9815429233789391,284.63759765625,1.0000435509586099,281.47139739990234,1.011292786854879,256.13813842773436,1.1113143698309271,278.38238487243655,1.0225143879952026
2015-08-03,5115.3798828125,17.332666397094727,1.0969001054763794,281.22698974609375,5114.67587890625,1.0001376438943381,5122.808935546875,0.9985498087420702,5096.146459960937,1.0037741110862246,5078.81658203125,1.007199177247434,4873.458459472657,1.0496406043781117,17.62093315124512,0.9836406646755809,17.612199783325195,0.9841284229301598,17.654300022125245,0.9817815702334598,17.365453300476073,0.9981119465864765,15.239656643867493,1.1373396922344357,1.1009666681289674,0.9963063707827786,1.0971213817596435,0.9997983119398246,1.0984622359275817,0.9985778933493483,1.1088151717185974,0.9892542359212578,1.1488467538356781,0.9547836574496438,287.523193359375,0.9781019279185188,284.86219787597656,0.9872387134657105,282.0812469482422,0.9969715916552752,257.05579833984376,1.0940309129860364,277.81465476989746,1.0122827752877996
